videoID,subjectID
33fc8097,520
6a618500,627
6cc2ce34,874
479f8d5f,879
6c2db980,939
5896d75b,645
631fbefe,968
0980ebcb,629
81c07c33,862
3e242966,885
39374077,883
f742998d,703
bc187e85,535
fd2cc25a,697
13d8a1a6,778
130bf3f6,703
c6f5d9f6,645
8bfeafd1,918
b25711e6,837
de3d287c,630
a0b6fdb2,568
6f1e0b03,809
25894e90,930
47fbdc90,569
8fc1587a,830
a849dbd2,532
2e7d5c8c,716
8dbb1a9f,635
ab3a206b,767
eada6126,842
047e5ae5,912
2532e075,923
b6bd30d0,1009
fbbdcb71,906
f7328674,641
546e7bd7,682
1b1fa948,904
0315c600,592
fed66381,947
6d9a3be9,783
9aa446ca,514
976b771b,892
155398ca,948
120b29d5,882
307fcad6,735
eeb0d770,863
ea577804,627
1c3bf85f,676
b34a5777,509
d8935644,885
170a41a9,677
968783ed,504
c01456d8,503
166c1270,676
050167f3,997
d130897a,523
b31a3610,570
449db546,1011
0be2f4f7,647
0877a233,725
1c8dc633,703
5aa45261,784
eddbf3ee,959
33df60e1,758
4b0de80f,995
edc764b5,933
f1eb32f3,985
7cf0b668,730
3fc85234,988
284c3ab4,922
ad6fe678,606
dc231d10,858
cd69a9e1,679
4ea055a7,874
a1e9ffed,833
543b57e1,629
b8b281fb,636
9224fbfe,766
3910211c,868
af11fd21,690
537a8f42,900
83e388e3,817
423e85c4,634
aacf0c35,735
10ea54e5,931
34419448,739
56d07925,515
f92bf7ab,503
b7217710,826
48e38727,847
aec5f13a,672
d65da7c0,891
48d4aff6,1010
edb5046c,524
bced25d7,917
aaa33bb7,594
fddd6207,944
6d5d20ec,862
fde40094,793
e9f3056a,517
f9c75384,751
0c134f5b,752
98c8daa6,979
49435959,885
1e5eccc1,929
ecf308c2,778
26d703ce,815
7d27f370,503
b611ed95,703
145daf5f,904
31ab6221,585
e28f53c4,591
8fb4d93f,506
cb6b3169,987
8eba2241,973
feaa0014,508
40982179,553
4faad84a,763
09e0715f,885
87a2fc92,818
6149c94e,576
25aec5a9,622
a9972064,542
43590b2e,518
8197cced,706
57a535fe,888
716c1acd,990
0dc35596,534
31666707,922
0ba56fcb,677
26028bbb,503
15d826e4,997
115025c1,649
47b51a7d,903
2d224c53,880
e2b96117,778
59a7b2bb,883
5f40ed9f,663
5c20712a,628
767ed44c,657
771235e3,832
bf6dcf29,681
5fd1b031,793
0f555b31,667
29f30989,800
62437448,836
72a4c625,907
0f38c13a,777
75131691,1010
1d93850e,706
ce2c43f2,610
daf0e34c,775
81eba640,755
e7309080,745
7b4795bd,765
971de515,805
b6670b9d,842
f13bf324,871
08e46440,787
5c3c6858,866
529c0728,648
5ef9c9dc,1012
abc2d64a,897
f612bb1c,821
4023d704,854
71502321,798
e94bd6d5,837
f316a328,952
df62210c,675
fb705b1a,1007
721fc33a,903
472a2134,876
260e6143,871
bcef0a67,886
2d8d414d,952
ac020b66,520
2b9dc3ce,645
7fc64ede,734
3f86d16a,991
62a7ff32,826
1ccd41a4,962
a73cfae2,843
19034b7d,680
d3a34574,1006
b915755f,601
3b69603a,876
60f367fa,937
c225ea76,638
656aa022,918
fed31669,883
ebc5e4ef,817
d4012e46,509
ca448759,773
20621553,548
70339312,798
9f6e2237,710
db9eaad8,754
f3226980,502
fbf2777a,664
ef89ac51,852
57479f3e,736
f390ba9c,682
4f1296c1,781
8202f23c,569
fd8e1444,872
837a0d4f,601
7b1fc578,919
2f8c7a72,679
4399465c,676
dea9028c,541
d1e7cd1c,566
de96992a,987
2699477c,903
122b222a,581
3be0abe3,544
be84afaf,862
fac31ac7,599
8355cd7b,766
07b8bb06,868
8f43a0a3,783
b9c409b0,601
a83b3ff9,844
6999d42d,559
05a7e2f9,670
1c3c7efc,1009
c6a74fb7,766
53e57e13,659
0a003988,714
63d2acd8,776
64b6378b,831
58775e0b,953
7457f798,601
98f8cfee,667
b6b381e0,605
78903ac9,617
86f9eea9,742
cacf95f6,906
9bcf48c5,997
62740cdc,748
8649d1ec,915
46d4a7b7,789
fa49e5b4,821
fa1f31fb,899
20607b7d,750
1b8b327c,558
651cf4e9,598
f2709b0f,546
c5b78391,943
9b53a51c,595
76554e21,895
8b7c02e7,678
1697c691,658
af1c49d9,883
9527ecce,781
dfcc1b8b,844
837dc711,944
6063d722,826
e4855362,676
c07fca7b,896
2f2afecb,753
241af29b,673
5b9cd461,838
632a64d6,644
9573c9f3,965
d90a8ced,578
33b14f68,858
6f7afc7c,845
0518ef8c,635
739b6430,536
5288e8fd,616
b37a4141,568
9be29603,823
82104dfa,555
ae9fcdaf,895
03068137,575
804144da,874
a5399cd0,818
a8ffb3ee,667
ee384195,599
2910ec29,1013
b5affc86,999
b6f785ef,855
6d8e84c2,559
2867f032,624
1f1ee40a,860
d65261e2,576
5706d66c,938
5eacf3df,503
f9134e82,874
67fa1505,519
8c16af96,732
a075a7f6,910
af55979d,688
9d3bc167,900
2ca47b4b,957
0ac1b1ef,595
e6b35ef6,919
eaf5ba5f,973
c8ce05e8,627
281d40d0,575
46183b69,843
358f1a33,738
80f74085,874
6733bc53,708
3108c994,753
b965b81b,582
35e10626,772
242a9c11,651
5238c94f,666
82be0767,644
500e4bc7,777
372f2ca1,599
6c3623ac,735
77e4afa6,825
f93e022b,881
093b55e3,713
179601a4,843
ade2be7c,826
83a807c1,862
ac8da42c,502
6b61bda1,793
e6d61838,898
82a274e8,798
4d4f5088,691
b53941a0,843
e8212c79,798
033d52ef,574
b5fc6a82,844
f1bb6684,775
5b53ecbd,815
611a864c,691
5334de7a,920
1497630d,707
e44268e9,885
7bc44301,1010
0d40a32e,903
57361a7b,615
7896f98e,658
c24caef4,819
3b250fc0,622
32d8486f,512
38f3183c,569
9ded90f6,517
93ed346a,762
0f054332,751
cf78fc7e,520
a51e30f7,802
e1ec0766,876
7ce5fa00,696
d12828a5,765
42b75f89,1008
67c43af9,885
f551ed99,647
b5b3a2d6,877
77305d27,772
456fb731,881
0db1bef5,758
c979e735,952
649a1c5a,999
8191d6ac,885
5d739c58,601
ae1e9904,528
60692dfc,849
97abe80b,927
4778b633,825
0246e65b,644
d373f760,1008
0ef2249f,516
c1ce1c6d,762
a4ec35a5,983
075c279c,762
06787c9a,954
502c5687,744
cbcedd37,874
1931e5d3,601
5cf055e7,751
432ee6e6,933
f11caa54,814
1d5f4bbb,1000
e2013ef7,798
18959214,1003
1a32f18e,547
090478ef,999
8319bdf1,504
24a18d54,885
1cc52445,993
facda0b9,1004
0deb0947,651
f380728e,634
6e19c280,601
f1434e56,979
96d47ca8,648
b09c8fa1,651
ac7ff47f,858
f7430f17,602
f637df00,731
ff91de3e,903
1dbbf36d,992
b896fcc3,787
47f275f3,775
a2105984,886
22ad5b28,516
cfa1432f,587
cac4dc48,692
5a97f1c7,679
0bddbc3c,933
27bd779f,804
9f2b86ac,875
cbd7ab95,990
a617c17a,932
de30660e,787
98f3c1fd,752
618c0999,776
8c8267ce,584
d2acd4aa,959
2c52dbd3,984
cc0f34ea,1004
71675a84,632
a4433862,847
50908423,1000
6c604144,892
632c5b99,757
7732dc20,532
ad38b378,579
2288edb2,747
4ade3968,658
1c5213dc,642
3876207a,843
55c8bf2a,726
6668fa1c,543
35a7585c,545
f9e97599,603
4a93c132,726
fd34799d,513
82ba9581,879
f484f9a2,609
7c23e44c,855
59334dda,909
023095a4,516
5268247f,845
4722f5b5,752
2cda9ad7,783
4bec8dea,565
720af755,585
516e2c33,599
d57330fc,564
551107b5,988
ce1772ce,545
8f47a5f0,752
0e93b224,599
ccfb4f0d,671
b83d269d,682
bfafcd63,789
588df35e,719
6203e6d1,751
b2047202,599
2f4ff276,748
2f95fc66,645
b5ddc0de,614
70cbb2a2,898
2da6c610,576
65a7faca,912
cb9c9ce9,513
00791ca4,931
1da622a9,784
54767ec3,632
b9d5f37d,631
67b230b9,895
3f1a6bee,798
d3f8368b,728
1c3c0b14,516
9a721041,695
9409a892,643
1c02220a,520
be821ba2,654
b7b64d14,653
71b3e4bb,833
af017734,933
bc75a14e,602
8f089daf,774
dee0f0a2,556
4734eac7,546
66c5158a,687
2d4b7e68,656
7e04c80a,683
02f28661,812
1a24c3a1,501
3942b483,647
4e0e7eb2,798
7938f474,966
83644c74,789
bfbd0348,891
fbe9db15,933
332e9bc2,829
e2d31d05,576
b5249840,635
6e11dfc4,793
e1935dff,778
fa581936,578
a2cc5145,895
fb45c64b,635
9150eb50,709
6854f5e6,832
e172fe91,961
835ebcf9,827
d8c1f528,746
be131555,515
b93841b4,813
b9d62787,735
36d80817,669
8c9d8f3d,863
d65dd5a0,643
35a4869b,836
26f8662b,861
25bfac28,590
9ce5f4f9,832
59b4389c,810
f725c8c0,577
20a3aaa9,885
673c929b,864
195cefca,503
efe11e00,784
0eeed874,826
8fe3cfff,607
78244813,589
6d3b3c03,503
55356fba,601
78d99088,572
74ee179a,676
8b81aef6,678
7301685a,778
ccd52cda,966
99fbfcef,701
e66f2658,660
685865cd,520
917e8c4f,981
df36e9fb,829
426f8678,746
ba8796b8,525
ebe03788,890
a849a7b0,979
1c91c3cb,625
aa26fb5e,513
dba34cee,625
a34c40f3,904
01dc72c6,660
ebc7e2e5,674
9685642c,876
b84d59d2,756
0a5f4414,739
3be717e9,543
0966c9d1,758
4bbd61f2,589
d7a52652,790
c6e86488,793
aad1c332,702
6efb1955,563
e87e462f,837
e077a7c0,735
8cd67dbd,502
3181f1b1,1003
700219c6,885
3767d4e7,616
dbe6c427,654
042f898c,665
17b3f3ae,721
9017ac58,855
840cd760,574
281e8b3c,961
3bdb142b,570
677b7d2e,649
38ab1c88,664
04428e8e,659
85e2a20c,710
f80e8ac1,933
01308a13,980
6cf28d28,874
755b7a9b,660
1d35db44,698
fc52a5f4,870
38fae272,664
46bc04ef,1013
29ac2bf6,992
2d119f28,990
c1504fc0,762
c8169551,878
2d6326ff,829
ccf1a2d5,664
e3c44c27,814
bf37f4c4,906
90b44471,870
3f6699a1,853
94f784ce,660
c1ae2830,555
c3258ba9,915
884980f6,764
1eebf098,1012
d6db42e8,691
c7acf965,766
8f94ae42,608
d15f108e,995
63c7ca76,552
0e93d2d4,795
d42eaa41,715
3b5e1973,809
f13c1d88,666
ce3ed5db,577
70646b5e,898
043d4fc7,664
95a12c2f,592
b0e1eddf,638
63f5c794,742
8e26c4a2,718
c0927ee7,696
3e98328d,744
0840e3fa,959
23d174b3,790
36e9fafc,526
3887979e,1002
804828fc,695
7cad4408,793
a555d1f8,739
33612e94,891
3b14c15c,784
9d5f2e8d,545
d1db0d44,844
1389d98e,577
08175fb7,909
3371c3d9,885
f9966af3,844
f9cc979c,744
b23f2988,602
bb798aa3,667
0628b2b6,795
9b0fc563,701
e08c0dff,768
98a9b5a7,806
4b885af5,946
4c3073ea,539
2eacac3b,845
9ebc756b,786
62e5c04a,835
9ad6a36f,735
9c39ebf7,649
9162034b,523
ae46f55f,857
de0c3f74,796
6854703e,675
1afb1192,879
e79b17da,892
896280be,874
ddd40fa3,996
c377930e,874
152eaff8,536
17a7a645,842
0831d41d,547
8b373b7c,1002
f7c6f69f,878
698a0861,605
643b0fbe,754
90e71f5f,676
3b7d458f,617
0af35807,537
45b0364e,635
73a3d035,728
10612f03,907
448e97c1,503
0c208367,952
728a8730,775
4abb13c2,602
680724c4,952
0be729f9,755
6265d2ec,839
3c964ca3,983
684e391e,795
5ad906fe,819
a04767db,588
9bcedcab,655
80cd688c,571
bed830a2,987
4357fc82,650
655c24bc,923
2893716a,951
89f5708c,776
0dc68382,993
b3a45cec,571
1486a1a1,752
44e4572b,798
b70d5780,912
10765c98,703
5240df3c,756
57b0131c,561
9ad31439,775
61fc248d,844
dd933e16,591
9f9707e5,651
4c0ca8ee,891
0bf85542,800
ff8ed174,946
ad2441d5,845
120c5cf9,759
52d856a2,863
cad6c87b,675
1c04c37c,740
cf3355fc,718
bb0b78f2,651
861df11e,517
689ebcd9,611
937eee17,691
af7dddba,918
90fc037a,598
6416578f,580
d115e7de,580
f9f822b2,888
3d5121b9,757
169b6b1b,552
d667f323,930
480b2e74,769
379d5846,757
e0194e53,606
94150c74,706
4d6f88ec,710
27a0d70e,739
1a02a0df,968
7b4aa4df,851
b87b90a3,531
564a5646,751
5dc78d41,691
0fe626df,890
d72fb82f,958
d825793c,735
61ef0b2a,601
bdade419,666
7462062e,764
8f0fd906,582
64e41add,798
db6d0d06,682
9695fee2,538
5ceafe4c,907
36828c8d,592
fae37b3c,723
4760fb73,605
da606bc8,972
5cc93730,728
51e5a558,752
e5a912ed,746
27fb9b7e,752
a25b1bdd,741
5e8c1e1c,932
8b5caa08,934
f26a49ce,606
7e0b585d,897
dd7fe82a,1009
83994f95,683
914e7a96,546
d76acaaf,719
0e459b47,862
dc5fb10a,956
c815f478,889
f2901649,691
bc32ca65,607
dbdb3c68,691
8c4e47ca,847
7e6a179f,885
5e29995f,924
ce8d305c,810
76f1230a,874
9f8113c1,864
664a9b04,645
98d7b546,553
86798c1b,709
388c5129,840
83b244ec,628
ec6a2d95,798
1027167c,750
4832e9e4,698
c5e3596f,634
ce15b58c,821
2cd7816e,681
42bf43bf,666
0da2c9c8,744
41d9ba05,716
e050b47a,874
4f91bfbe,684
7fdc6a8f,857
d1da0b62,806
78843612,562
d077f72c,710
defe06bf,805
7e383252,835
7ab4b2ec,677
d564fedb,837
fa8e0934,951
548c012c,958
c50e7015,587
810236ac,915
2062f334,577
140b1ca7,922
600da05f,1013
f60367bb,964
b16b1876,634
7b680a87,924
137de704,752
dd01cc18,784
419c69bf,874
eaa82242,952
5f792b9b,741
d884df05,587
e5b6958e,933
51165848,877
5a9a5eec,700
24c7375c,874
477806e4,617
0b41af6d,617
9a0311da,917
312df922,539
06dbae8f,610
4f0c536c,985
ebf4fc4f,847
4ad91a61,788
beb485c0,508
3eb630c3,645
275a73c8,832
104c674a,603
879a3b38,561
032b749c,741
b23addc0,566
a7f09724,692
d027d520,951
8a391468,645
bf9c6768,958
21a3a236,781
d552fd38,532
b4cadf38,809
0fff3a29,840
e0710406,879
d4163b34,933
68513f02,749
6d82f894,933
d14a1b42,612
a97c71e5,797
f39bee23,874
55da2834,674
cf9231fa,667
18914432,707
ebc4bcc1,616
6208c7e5,789
b69f22bc,569
a173391d,1007
8d50621d,659
5b2bd5d8,809
824ed513,614
317aba72,827
bb371f53,556
c662bc60,699
b2331610,985
1489b824,692
5ff4f331,723
441da8a9,970
e297ef80,943
43e0e6a2,937
8b0c33ee,1013
ae502880,796
5a3b48a3,582
08e21d39,681
867be7c3,959
8b12c9e9,918
ab3c1d15,631
2f8c0b3e,527
fe2aa32a,596
48061c4b,986
b52579c6,569
ee219b5b,661
e5341465,809
805f7462,564
d4598c3d,570
bd03f22c,1006
2c08f277,961
56ea1741,580
f32ebc47,596
9d888b30,776
68ec831f,669
23d8b8dd,974
4d83b17f,560
0707a816,885
3b46e6c2,1012
b264db9c,547
e5710765,762
fb4f8a16,841
da94467f,877
fc6c9d0e,748
38a84460,893
c0e559bf,953
4c0455b5,772
1c560dbc,837
d64b479e,970
a713419a,500
cfdb562f,666
778377c8,885
5f48d61c,829
571f0d14,786
791efa2c,853
9be8b46f,601
ddbe5d68,663
7fdfd39e,775
eda05283,639
d16fc2b9,634
8ef3005c,506
b9f5b23b,725
61c06d0b,883
7eb480be,937
da835511,654
98253396,902
27020145,636
68b0093d,582
fcd7c592,891
59164838,602
1c0e7dc3,578
f3203c81,543
97d6f917,555
41250afc,1010
eab3d54a,798
6a6d056e,867
a5a2b457,619
1a3f49d1,813
bb740fb1,948
e601ad74,777
801544bc,509
16b0c46b,714
4c147a19,908
ba3efce0,798
bf9da852,666
dda8597e,689
de247d7f,973
46cbe1e7,866
d81012e4,891
34c00ea3,876
cf062654,847
4be3341b,755
fb805efc,973
930aa7f4,782
de3e7dd0,631
c98e1740,956
e4c892e0,945
750735cd,521
13b2d990,572
00103b7c,677
c7db36ff,965
77bd5d60,607
28e691bf,647
3bfcb1a2,752
9b758ad6,803
e3b33ecd,565
9f3df96c,754
299280bc,834
42375f62,707
b1ffa5b0,620
a94e3636,611
31828ca1,894
e1e0dab1,670
3b166b17,730
dc97676d,520
38359c7e,862
0ae4f9db,660
fac9623d,729
2e4ba6f2,915
c5da2a72,513
c6f8e250,933
f04ecb12,772
2a750c65,887
f30f3229,982
ae421fa3,855
e0e6929c,895
86155e70,571
afb36deb,553
a63f8bfd,832
dc452694,961
02fca5ec,595
8a35dcb6,555
4b2ed601,878
d7ecc57d,726
f7d9d0f4,933
fa0cc595,631
2c7a6743,594
eaf0de72,568
2f708631,852
e49829d5,931
2483ef15,645
414ac9bf,827
d06396c2,715
41886b94,572
d2c94076,677
8774f87b,952
db43ff0e,519
b76ae4ee,576
f719b619,614
87cfadd2,915
3174a51b,972
c5348dd1,883
ee820a80,689
374a7cbe,663
e35d10b8,751
a132179f,594
b06900b0,823
7dfdb292,840
1d90c7d7,879
a1fbdc20,695
38dfbfc8,827
aa714e2a,557
c3bcf0ba,610
a5202094,503
58422104,609
ae6c0e23,802
e43d0677,953
be03452c,751
381ddbe1,885
97db4a79,843
6e816c75,512
3579ef6d,1010
4564b991,790
8134cd85,875
615d9813,942
7c896799,752
40b51689,725
cdc0a674,608
0cb559c9,574
61ece686,876
26557b34,914
506394c6,966
e94186b5,809
c40a7387,949
0dec8af8,542
69b69ba4,869
cc8a2bc8,955
2628f555,874
969b820a,730
3b5992b1,706
07f8341f,510
60b2d693,843
2b72aa62,528
6a2beb86,878
b5dc70ca,1008
613f6b41,612
408af0b1,931
3a7d39c1,790
77436efc,748
def58177,999
b078f7e1,946
95180494,901
828f6b87,669
a456f867,728
b08e0bbe,667
41e27f97,951
b933b9a4,939
50f5cace,601
f8cf7d30,807
ca4eab50,831
5b8527f6,522
134c4404,901
e116542c,804
60e74650,655
fcbe641d,783
f96076cd,628
e33b4f55,705
49befeb6,959
6a67569d,772
feab8424,728
5299c644,757
3f1d569b,560
6e624587,823
d0ddc814,992
7f405241,554
c0617e7d,874
1e9f911f,560
d3d0a43b,605
b651eedc,606
c01a1c10,885
a35ed5fb,830
e9625a6b,933
ac607ec6,800
ab21fd46,764
caee6ca9,902
4980f434,839
788634ec,676
e42138b9,701
d40122b9,803
f78d6275,597
6f8ef6bf,683
ac71dfa1,645
89ebfdbe,776
23348756,516
7820dafb,730
1ca40f98,518
ccfbd6c4,905
034d15c8,599
c12f217b,638
93d4c94c,650
d6cb93dd,1009
8181e0ff,874
0a91078e,765
8d6a837f,1010
1122a287,711
f455754c,532
8f70dbe5,519
cc6e0ed6,869
5cfed485,525
5f4f256d,735
135c2b92,729
38a9847f,728
e398f7e7,899
5c5620e7,508
86efd0eb,949
aa3e58e5,533
41db5b7e,842
c0ccc999,584
6e6f5f89,868
63ce1303,763
15e5a74d,774
39a0184b,613
28978dbe,933
6544dfb9,931
6e13b18e,972
9056c31b,602
d364745e,542
90ff77fe,539
b6f2cc55,933
39cc94e9,953
fba55524,696
d588c480,925
b5e62fd2,844
3b4b52d8,555
1d2df70e,942
b6ec2ead,676
205d3a3d,723
0ae22bb3,912
5d96bccd,543
6f98cd09,825
f73b5620,597
faf1aa57,1010
5659e392,957
82758363,798
182c8c6d,1006
38c51c62,502
feaff7d7,909
57b24d8e,891
39032b2f,751
c132f80d,858
caceb17c,699
4e940efc,709
efe899a3,697
c59aae42,654
e0395ea9,831
8ecafc21,801
a3c48072,883
038cb390,645
05dd4ee6,513
73032a1c,575
a7fbb8c6,834
1fb49ead,968
f5ec4224,885
57bbff13,918
4d95da02,958
d1b664e8,639
43f2c146,989
367212ac,944
02f4593d,662
dfc4a697,945
82c09309,1003
ad41df58,511
6190a242,621
5e64e061,613
900cb8de,551
08874257,598
f7cdfee5,855
83c2e8f7,745
d2472c2a,610
6b46c141,927
2de1fd31,508
7913cd29,887
87acc6e4,723
d0f92cf0,563
85aa8cad,527
25a07821,601
ab28d4ab,870
142907c7,638
1433263c,895
80334383,880
ac27e420,856
1c3ef81d,890
72e48171,709
1ddd4289,664
1c8cfbc7,664
98823879,668
d38a2de9,682
8da5b942,949
2bb3671c,624
6e084ba4,595
3d34305d,624
39ca4353,582
17609e8a,797
456e8014,997
ce6ea3c5,833
63f5a3ec,562
128000ac,802
a78d61f7,879
171eebc1,968
3f4d3127,874
93b6fa35,850
26af8d96,874
55bec3ad,921
ee623e68,653
e5a0325d,917
ee9fdb6b,725
c6875426,826
949bc6be,755
9982746f,587
7483ee85,815
f0eed0a3,924
21e14e0d,539
15faa79e,601
10b6e5e0,901
558f330b,880
521cd4b4,759
85fbb4d6,725
fa2239ee,979
840ff538,888
eebdcc25,675
29cb8c2c,717
57f5cad9,601
47ba41a7,949
4429bdcb,807
b58eb6e0,667
969af234,802
45437999,858
40983765,885
9fa147ca,748
3c8740a4,854
6f0835f0,643
eda83ac0,959
60753e2d,651
1fc3494e,578
71801142,933
e08d9b1a,642
91b9fa70,735
0cb39b76,840
147026ab,892
9fce2f2c,718
b32e1ec4,676
2b4c9140,784
ffe8e0aa,943
3ea4b7fa,840
ff8fd838,728
99f644ea,565
0b7f0e81,807
3cb14395,870
03fd3f67,848
c2b43103,611
c6ae0006,772
ee5203b3,532
460109cf,701
6f8b8bf6,891
9627c330,862
c3963485,565
4fdf8d7e,709
a495c3c4,734
fe0ff37d,793
2e27fefb,667
d8fa8344,798
c2a01b3b,672
7d6b29e5,954
1b925d55,539
c2e3f430,912
6f07d116,860
726f5e1f,649
45d0e7bd,919
699a3e03,916
47955fe2,633
3d7c96ef,962
d9306d52,767
366f0715,847
2893448f,884
b79e0d14,793
9eb32e11,898
901002fd,801
320344cc,870
cbec1dee,814
34bfa0bb,554
cc515632,665
28099abf,975
c88898cd,697
e11cc1e8,503
3eca5421,777
22fbded6,966
8392df53,650
